"species_code","score","start_offset_sec","end_offset_sec"
"cedwax",0.8669714,10,13
"norcar",0.99857384,34,37
"yebcha",0.2818148,35,38
"rewbla",0.852123,40,43
"indbun",0.9948832,48,51
"grycat",0.29462686,53,56
"easblu",0.41951522,69,72
"chispa",0.644303,83,86
"leabit",0.32506853,85,88
"moudov",0.48118386,88,91
"bnhcow",0.6601503,105,108
"tuftit",0.99384063,110,113
"carchi",0.4397536,140,143
"balori",0.99253494,146,149
"paibun",0.8430157,156,159
"carwre",0.5762107,157,160
"whtspa",0.29254967,157,160
"amerob",0.81511825,165,168
"pinwar",0.348388,169,172
"comyel",0.9916642,173,176
"sonspa",0.4237274,175,178
"warvir",0.83970594,201,204
"amegfi",0.8587631,217,220
