"species_code","score","start_offset_sec","end_offset_sec"
"eursta",0.84840393,0,3
"tuftit",0.30991688,1,4
"grycat",0.99978775,7,10
"comgra",0.26227155,20,23
"brnthr",0.8829213,22,25
"balori",0.43526387,33,36
"norcar",0.9971665,41,44
"whtspa",0.94618964,65,68
"rewbla",0.6296945,72,75
"dowwoo",0.36455318,78,81
"houspa",0.74857736,88,91
"normoc",0.4967189,97,100
"sonspa",0.9925442,105,108
"reevir1",0.51599205,109,112
"woothr",0.32649526,113,116
"fiscro",0.91916203,126,129
"amerob",0.99166197,127,130
"bkpwar",0.26265553,128,131
"bkcchi",0.3183268,130,133
