"species_code","score","start_offset_sec","end_offset_sec"
"wiltur",0.42899272,16,19
"gockin",0.9947831,26,29
"brncre",0.79914784,33,36
"bkcchi",0.7526977,51,54
"norcar",0.3001365,53,56
"winwre3",0.9999042,57,60
"brwhaw",0.8126539,60,63
"eawpew",0.44124436,61,64
"rusbla",0.5472995,70,73
"houfin",0.3134689,70,73
"btbwar",0.99508196,76,79
"reevir1",0.96224314,96,99
"haiwoo",0.50580597,97,100
"scatan",0.7489245,111,114
"herthr",0.6168291,147,150
"daejun",0.39600492,150,153
"amerob",0.3498651,153,156
