"species_code","score","start_offset_sec","end_offset_sec"
"swaspa",0.99978185,11,14
"grycat",0.99646074,19,22
"aldfly",0.99999547,21,24
"herthr",0.5071913,59,62
"eawpew",0.39152873,64,67
"chispa",0.46446273,74,77
"amecro",0.859708,82,85
"reevir1",0.9986039,98,101
"rewbla",0.33802286,106,109
"comyel",0.97911555,111,114
"sonspa",0.97919816,115,118
"bkcchi",0.4690213,125,128
"amegfi",0.49952185,130,133
"bkbcuc",0.27478188,149,152
"cedwax",0.9983429,180,183
"norfli",0.82852983,186,189
"btnwar",0.5398172,186,189
