"species_code","score","start_offset_sec","end_offset_sec"
"haiwoo",0.34512293,23,26
"indbun",0.9892393,44,47
"yetwar",0.6304661,88,91
"rewbla",0.7626819,114,117
"reevir1",0.28403202,119,122
"amered",0.44581068,123,126
"grcfly",0.53404254,164,167
"orcori",0.27902824,164,167
"yelwar",0.6814976,233,236
"grycat",0.99999756,248,251
"houwre",0.6692974,274,277
"sumtan",0.5764243,314,317
"bnhcow",0.6799341,328,331
"comgra",0.28264892,344,347
"amerob",0.6314789,351,354
"eastow",0.65098715,485,488
"balori",0.5105848,623,626
"prowar",0.3173295,630,633
"louwat",0.9776328,639,642
"whevir",0.9999894,677,680
"normoc",0.607345,860,863
"scatan",0.98637134,915,918
"veery",0.6207568,964,967
"comyel",0.99242944,965,968
"moudov",0.47252375,1059,1062
"treswa",0.9991287,1078,1081
"fiespa",0.9945381,1080,1083
"tuftit",0.59609294,1081,1084
"norfli",0.62238324,1104,1107
"carwre",0.9760995,1141,1144
"whtspa",0.5021183,1141,1144
"carchi",0.99943125,1146,1149
"rebwoo",0.6984926,1174,1177
"cedwax",0.91304004,1178,1181
"yebcha",0.9533531,1179,1182
"norcar",0.9915034,1265,1268
"houspa",0.5272537,1292,1295
"amegfi",0.74512595,1329,1332
"buggna",0.99910504,1402,1405
"swawar",0.311585,1411,1414
"woothr",0.9718858,1434,1437
"sonspa",0.5917195,1435,1438
"amecro",0.9925411,1447,1450
"blujay",0.48799503,1449,1452
"whbnut",0.5767596,1489,1492
