"species_code","score","start_offset_sec","end_offset_sec"
"balori",0.49651515,1,4
"comgra",0.25608686,2,5
"normoc",0.46770045,5,8
"norwat",0.29890913,5,8
"amerob",0.50842446,6,9
"boboli",0.86625725,11,14
"carwre",0.31109703,17,20
"grycat",0.9985333,21,24
"fiespa",0.97580963,24,27
"reevir1",0.8439623,24,27
"comyel",0.9998296,26,29
"brnthr",0.537506,31,34
"whtspa",0.29142913,34,37
"woothr",0.8377088,36,39
"yerwar",0.3770909,39,42
"buggna",0.43303135,46,49
"norcar",0.9973631,49,52
"rewbla",0.32828948,60,63
"amecro",0.36834964,63,66
"whevir",0.99883044,68,71
"tuftit",0.97082466,71,74
"grcfly",0.35844627,83,86
"eastow",0.5004684,84,87
