"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.40852487,17,20
"yelwar",0.27428377,18,21
"yebcha",0.28616953,22,25
"amegfi",0.97119254,25,28
"amerob",0.7258027,26,29
"indbun",0.46608466,32,35
"tuftit",0.2948569,32,35
"warvir",0.39632472,36,39
"hoowar",0.3844213,36,39
"cedwax",0.29825318,41,44
"chispa",0.84610623,43,46
"brnthr",0.99321496,46,49
"houwre",0.5876858,59,62
"norpar",0.4529265,62,65
"veery",0.50831014,67,70
"sonspa",0.35291386,68,71
"grycat",0.9903511,70,73
"rebwoo",0.5225332,77,80
"yebcuc",0.99898326,80,83
