"species_code","score","start_offset_sec","end_offset_sec"
"yelwar",0.645822,1,4
"prawar",0.9985298,4,7
"yerwar",0.52755904,5,8
"balori",0.2748259,12,15
"comyel",0.9562741,18,21
"mouwar",0.86375844,22,25
"sonspa",0.8354375,24,27
"ovenbi1",0.29525015,28,31
"amered",0.45561132,30,33
"magwar",0.27284744,31,34
"btnwar",0.70366263,32,35
"amerob",0.3696744,45,48
"fiespa",0.28687432,45,48
"reevir1",0.38658723,47,50
"moudov",0.9646195,52,55
"chswar",0.9968571,53,56
"tuftit",0.8257378,53,56
"veery",0.8074722,56,59
"indbun",0.9754998,61,64
