"species_code","score","start_offset_sec","end_offset_sec"
"aldfly",0.99937534,7,10
"yebfly",0.96771646,15,18
"linspa",0.99997085,21,24
"bkcchi",0.694741,24,27
"blujay",0.9778226,53,56
"purfin",0.842462,55,58
"naswar",0.9755474,61,64
"magwar",0.5249453,61,64
"olsfly",0.3117698,61,64
"tuftit",0.36179376,67,70
"reevir1",0.5577657,81,84
"buhvir",0.9429656,99,102
"rebnut",0.8183311,100,103
"swaspa",0.963336,107,110
"norcar",0.32969123,108,111
"gryjay",0.39995238,111,114
"ovenbi1",0.98376346,120,123
"yebcha",0.5469239,124,127
"whtspa",0.9942728,132,135
"yebsap",0.808464,141,144
"yerwar",0.763486,165,168
"scatan",0.4826158,175,178
"comyel",0.99937516,176,179
