"species_code","score","start_offset_sec","end_offset_sec"
"canwar",0.79632473,4,7
"reevir1",0.65118647,6,9
"grycat",0.9999146,9,12
"indbun",0.99895674,20,23
"cedwax",0.29347634,33,36
"louwat",0.31862935,35,38
"rewbla",0.42469144,48,51
"amecro",0.6933657,53,56
"pinsis",0.47469255,54,57
"sonspa",0.9838137,55,58
"chswar",0.6504827,60,63
"amegfi",0.3660567,64,67
"aldfly",0.5149022,70,73
"bkcchi",0.84587955,72,75
"comyel",0.6511375,77,80
"magwar",0.6390985,81,84
"houfin",0.5931997,81,84
"amerob",0.576166,86,89
"norcar",0.9828624,94,97
"yelwar",0.7944019,95,98
