"species_code","score","start_offset_sec","end_offset_sec"
"leafly",0.6949513,11,14
"chswar",0.6590036,12,15
"yelwar",0.51821744,13,16
"comyel",0.9961311,22,25
"reevir1",0.9930082,28,31
"bkbwar",0.358095,35,38
"herthr",0.673186,40,43
"mouwar",0.9960041,42,45
"indbun",0.9922239,45,48
"amered",0.93486196,51,54
"rewbla",0.7312185,53,56
"amerob",0.799507,55,58
"blujay",0.3430955,55,58
"scatan",0.98500097,77,80
"eawpew",0.9973271,78,81
"tenwar",0.74357074,86,89
"haiwoo",0.25653937,91,94
"ovenbi1",0.92764753,92,95
"daejun",0.7946472,114,117
"eastow",0.9305439,116,119
