"species_code","score","start_offset_sec","end_offset_sec"
"yebcuc",0.64362854,2,5
"whbnut",0.67514503,12,15
"woothr",0.99999666,28,31
"eawpew",0.99287194,46,49
"reshaw",0.6392185,165,168
"amerob",0.6904794,214,217
"grcfly",0.9987212,251,254
"houspa",0.3345053,354,357
"eastow",0.57273346,374,377
"brdowl",0.39161664,385,388
"buwwar",0.26744938,385,388
"tuftit",0.32945266,398,401
"yebcha",0.33248416,419,422
"dowwoo",0.83468336,421,424
"norcar",0.9901305,423,426
"veery",0.60635793,447,450
"scatan",0.3252327,451,454
"reevir1",0.5225547,463,466
"carwre",0.99851125,466,469
"blujay",0.9994936,502,505
