"species_code","score","start_offset_sec","end_offset_sec"
"bkcchi",0.29694206,0,3
"norcar",0.8889476,10,13
"amegfi",0.552859,18,21
"eastow",0.34516576,18,21
"reevir1",0.63336426,21,24
"rewbla",0.98890257,29,32
"commer",0.9194289,34,37
"comyel",0.3451089,35,38
"amered",0.6262901,39,42
"fiespa",0.93102705,40,43
"robgro",0.4806414,40,43
"marwre",0.9986319,42,45
"amerob",0.3861094,42,45
"grcfly",0.97790927,43,46
"swaspa",0.9956902,45,48
"grycat",0.96830755,47,50
"treswa",0.6874171,51,54
"cedwax",0.30995715,51,54
"sonspa",0.98376393,52,55
