"species_code","score","start_offset_sec","end_offset_sec"
"yelwar",0.34577507,0,3
"reevir1",0.9923853,9,12
"tuftit",0.806447,13,16
"ovenbi1",0.9869354,19,22
"robgro",0.28219458,19,22
"norcar",0.637244,21,24
"amered",0.94520354,24,27
"btbwar",0.6984117,24,27
"brnthr",0.6889151,26,29
"grycat",0.9999468,28,31
"bkpwar",0.26985452,33,36
"woothr",0.26330656,38,41
"leafly",0.34883508,45,48
"amerob",0.79110324,52,55
"sonspa",0.6218269,54,57
"eastow",0.31500837,54,57
"amegfi",0.95213205,59,62
"cedwax",0.5908821,59,62
"moudov",0.7680901,61,64
"savspa",0.68901294,70,73
"blujay",0.5040458,87,90
"easmea",0.46471602,90,93
"comyel",0.9992363,96,99
"rufgro",0.2896539,97,100
"balori",0.7973645,101,104
"rebnut",0.33751848,102,105
"rewbla",0.82136637,103,106
"scatan",0.97560644,107,110
