"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.9947676,4,7
"woothr",0.2813629,11,14
"yerwar",0.9658033,20,23
"cedwax",0.9146142,21,24
"bkbwar",0.9996644,26,29
"bkcchi",0.8748646,50,53
"magwar",0.9938291,61,64
"canwar",0.6610815,64,67
"buhvir",0.2805219,66,69
"reevir1",0.985858,68,71
"amerob",0.97555715,69,72
"daejun",0.8910306,69,72
"chswar",0.9939709,75,78
"purfin",0.25472996,79,82
"rewbla",0.74440753,85,88
"robgro",0.965146,89,92
"mouwar",0.7960309,93,96
"comyel",0.9354644,104,107
