"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9853889,0,3
"rewbla",0.41039583,9,12
"sumtan",0.94873554,13,16
"eawpew",0.9982152,28,31
"fiespa",0.9926295,38,41
"sonspa",0.39580843,47,50
"prawar",0.99484026,66,69
"yebcha",0.9998188,70,73
"chswar",0.37394336,77,80
"amerob",0.44754994,78,81
"carwre",0.32159096,79,82
"woothr",0.2767603,95,98
"eastow",0.9944709,98,101
"balori",0.38105822,103,106
"norcar",0.62933123,112,115
"whevir",0.46792686,112,115
"normoc",0.98924696,117,120
"chispa",0.30313814,126,129
"tuftit",0.55109954,131,134
"carchi",0.2947442,131,134
"amegfi",0.3984609,140,143
"reevir1",0.9110397,145,148
"indbun",0.99863565,146,149
"purmar",0.33478692,149,152
