"species_code","score","start_offset_sec","end_offset_sec"
"chispa",0.93626016,19,22
"scatan",0.9435702,40,43
"easwpw1",0.33810794,43,46
"amered",0.7967684,55,58
"eastow",0.57667994,93,96
"grcfly",0.49537233,126,129
"blujay",0.99607956,154,157
"woothr",0.9999997,218,221
"eawpew",0.9983476,257,260
"pilwoo",0.7841422,258,261
"moudov",0.72055185,262,265
"norfli",0.4698824,290,293
"acafly",0.28621057,351,354
"dowwoo",0.88080865,352,355
"amegfi",0.79863894,354,357
"rebwoo",0.92262316,356,359
"yebcha",0.57351905,390,393
"tuftit",0.286921,424,427
"normoc",0.688345,448,451
"carwre",0.72059333,512,515
"norcar",0.8459203,528,531
"reevir1",0.30744883,555,558
