"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.9761631,23,26
"chispa",0.9973751,31,34
"easmea",0.4927416,55,58
"houfin",0.7801644,109,112
"carwre",0.8459306,135,138
"swaspa",0.5106955,146,149
"normoc",0.5633563,159,162
"amegfi",0.27696642,169,172
"sonspa",0.989675,171,174
"bkcchi",0.9991029,174,177
"cedwax",0.30460548,182,185
"houwre",0.38347813,198,201
"norcar",0.9986142,221,224
"amecro",0.8859766,227,230
"brnthr",0.90063316,237,240
"moudov",0.36268649,239,242
"grcfly",0.28737277,240,243
"grycat",0.91674197,245,248
"tuftit",0.38364092,251,254
"yelwar",0.96544313,253,256
"rewbla",0.9798421,254,257
"comyel",0.9409995,256,259
"houspa",0.43059573,273,276
"warvir",0.3162918,274,277
"wilfly",0.42667347,285,288
