"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.77164763,12,15
"eastow",0.4535152,14,17
"sonspa",0.2685804,21,24
"woothr",0.993719,24,27
"reevir1",0.8908701,25,28
"yetvir",0.70316017,28,31
"acafly",0.9965922,31,34
"louwat",0.80700713,33,36
"rebwoo",0.3216204,34,37
"tuftit",0.98475415,42,45
"bkcchi",0.36976495,42,45
"grycat",0.99913675,47,50
"norcar",0.7545484,47,50
"yetwar",0.71764696,67,70
"balori",0.7528938,77,80
"robgro",0.29456952,81,84
"blujay",0.8695233,83,86
"carwre",0.63122624,103,106
"amerob",0.74664056,112,115
"amered",0.93529814,116,119
