"species_code","score","start_offset_sec","end_offset_sec"
"louwat",0.999057,3,6
"buggna",0.62489057,9,12
"norcar",0.7555542,19,22
"daejun",0.8278378,23,26
"amerob",0.64994884,25,28
"grycat",0.9991362,31,34
"haiwoo",0.30360174,36,39
"dowwoo",0.98861355,37,40
"tenwar",0.2793996,46,49
"amered",0.7236222,47,50
"reevir1",0.98257685,50,53
"whbnut",0.3699365,52,55
"blujay",0.94803536,62,65
"sposan",0.37686697,67,70
"swathr",0.29790604,67,70
"bkcchi",0.7747708,71,74
"comyel",0.7737206,72,75
"scatan",0.3738307,72,75
