"species_code","score","start_offset_sec","end_offset_sec"
"yelwar",0.98304033,3,6
"grycat",0.6884147,3,6
"normoc",0.46109483,15,18
"amerob",0.9965149,28,31
"easmea",0.2801263,29,32
"cedwax",0.30922493,30,33
"houwre",0.99948806,35,38
"indbun",0.87217444,42,45
"chswar",0.25150603,43,46
"norfli",0.988587,46,49
"norcar",0.89008003,46,49
"comgra",0.67161435,54,57
"sonspa",0.9947911,56,59
"rebwoo",0.99673367,61,64
"tuftit",0.26823652,61,64
"balori",0.57144415,66,69
"carwre",0.68504745,67,70
"rethaw",0.99894553,73,76
"amecro",0.54382074,77,80
"bkcchi",0.39938316,78,81
"blugrb1",0.71953994,115,118
