"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.93599004,14,17
"carwre",0.34942058,17,20
"reevir1",0.4091122,42,45
"grycat",0.9434334,58,61
"blujay",0.28966707,76,79
"norcar",0.99135166,85,88
"cedwax",0.99721146,88,91
"rewbla",0.293755,98,101
"tuftit",0.98335683,107,110
"robgro",0.9713854,115,118
"herthr",0.3614585,120,123
"rebwoo",0.73984426,135,138
"woothr",0.31594387,140,143
"amerob",0.8632783,145,148
"balori",0.9988639,151,154
"moudov",0.94561094,175,178
"pinsis",0.40647817,188,191
"bkcchi",0.50925785,232,235
