"species_code","score","start_offset_sec","end_offset_sec"
"cangoo",0.9942579,22,25
"rewbla",0.79663414,23,26
"lbbgul",0.8412195,41,44
"ribgul",0.94779646,58,61
"houfin",0.8870686,62,65
"amerob",0.2607781,84,87
"forter",0.30860892,87,90
"eursta",0.99461913,106,109
"blkski",0.37587,111,114
"sonspa",0.9855647,118,121
"houspa",0.9770291,158,161
"laugul",0.9973809,163,166
"barswa",0.930445,179,182
"comter",0.9997446,194,197
"comgra",0.2688845,289,292
"grycat",0.2534329,289,292
"monpar",0.27710652,295,298
