"species_code","score","start_offset_sec","end_offset_sec"
"cangoo",0.34193426,24,27
"chispa",0.70497423,41,44
"sonspa",0.96936315,48,51
"houfin",0.31976706,49,52
"purmar",0.99999934,63,66
"norcar",0.3029077,98,101
"moudov",0.9026769,102,105
"comyel",0.94642615,106,109
"boboli",0.25508362,110,113
"comgal1",0.30586287,134,137
"amerob",0.29865786,142,145
"rewbla",0.9958119,168,171
"indbun",0.9932439,170,173
"amegfi",0.43074372,232,235
"normoc",0.42353156,254,257
"brnthr",0.38311765,254,257
"barswa",0.9987191,271,274
"fiespa",0.71714926,271,274
"redcro",0.27670863,288,291
"houspa",0.68805456,310,313
