"species_code","score","start_offset_sec","end_offset_sec"
"houfin",0.2740247,7,10
"warvir",0.9971636,13,16
"grycat",0.99970394,23,26
"veery",0.5576397,24,27
"btbwar",0.70443135,29,32
"swathr",0.54084724,30,33
"dowwoo",0.30211568,35,38
"cerwar",0.53445995,60,63
"rewbla",0.9796619,63,66
"reevir1",0.2784628,73,76
"amered",0.9973624,92,95
"yelwar",0.99793136,96,99
"amegfi",0.82543945,99,102
"chswar",0.50716513,99,102
"norcar",0.82220733,106,109
"comgra",0.99826974,108,111
"carwre",0.2886453,113,116
"amerob",0.9632306,117,120
"bkcchi",0.3164127,133,136
"tuftit",0.38262406,136,139
