"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.4467557,0,3
"veery",0.63693213,8,11
"easpho",0.50495523,8,11
"marwre",0.50965357,13,16
"magwar",0.9903313,14,17
"houspa",0.47564065,23,26
"yerwar",0.7912967,28,31
"buhvir",0.93565285,30,33
"gockin",0.288707,39,42
"amerob",0.52272135,46,49
"sonspa",0.9985794,60,63
"tuftit",0.5824955,61,64
"btnwar",0.80490935,70,73
"comyel",0.99757713,92,95
"reevir1",0.9848058,99,102
"mouwar",0.99564165,105,108
"chispa",0.8291781,116,119
"daejun",0.51537263,121,124
"brncre",0.9956298,134,137
"whbnut",0.8357346,150,153
"whtspa",0.99738026,155,158
"norcar",0.2897598,164,167
"naswar",0.8580531,171,174
"aldfly",0.9995515,175,178
"ovenbi1",0.9750497,192,195
"bkcchi",0.95040244,204,207
"winwre3",0.9999956,217,220
"herthr",0.25936183,226,229
"norpar",0.9502396,228,231
"norwat",0.8877877,247,250
