"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.3888838,1,4
"killde",0.64542454,10,13
"grycat",0.5810366,12,15
"sonspa",0.9980477,13,16
"yelwar",0.9740278,17,20
"rewbla",0.35888648,17,20
"amerob",0.9445778,18,21
"warvir",0.5275763,22,25
"wilfly",0.4077608,23,26
"normoc",0.98131835,25,28
"carwre",0.8615367,27,30
"acafly",0.9986133,28,31
"daejun",0.41981035,34,37
"chispa",0.8577718,36,39
"rebwoo",0.9716653,37,40
"reevir1",0.7735584,38,41
"orcori",0.9884962,44,47
"whevir",0.46261516,46,49
