"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.9734732,3,6
"balori",0.44318518,4,7
"veery",0.99998164,35,38
"norcar",0.9725896,63,66
"yelwar",0.9993172,76,79
"sonspa",0.9448199,92,95
"whbnut",0.89379233,104,107
"blujay",0.33976194,108,111
"btnwar",0.62207973,132,135
"buhvir",0.35300052,148,151
"grycat",0.94761693,168,171
"eastow",0.51475716,180,183
"ovenbi1",0.39915982,187,190
"eawpew",0.9987798,195,198
"bawwar",0.78849304,203,206
"mouwar",0.98212314,217,220
"chswar",0.3134794,217,220
"cerwar",0.99026173,239,242
"woothr",0.9874355,247,250
"scatan",0.45389208,262,265
"indbun",0.34040463,263,266
"amered",0.99994946,272,275
"yetvir",0.6267162,282,285
"amerob",0.9923291,287,290
"prowar",0.36323354,297,300
