"species_code","score","start_offset_sec","end_offset_sec"
"carwre",0.4316128,4,7
"buggna",0.7982727,5,8
"amerob",0.43429208,10,13
"norcar",0.42113402,11,14
"eastow",0.9876149,25,28
"buwwar",0.8175431,29,32
"bkcchi",0.9971136,39,42
"carchi",0.5329909,47,50
"pilwoo",0.70543706,66,69
"yebsap",0.8149406,73,76
"grycat",0.46172696,79,82
"blujay",0.30689675,79,82
"reevir1",0.9852437,92,95
"woothr",0.99732,103,106
"moudov",0.90980774,117,120
"comyel",0.80598164,119,122
"dowwoo",0.97334653,120,123
"amegfi",0.43556094,122,125
