"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.99937606,5,8
"scatan",0.9968627,6,9
"buhvir",0.94933426,17,20
"bawwar",0.99638283,19,22
"norcar",0.60800827,29,32
"carwre",0.6796313,31,34
"robgro",0.9993216,39,42
"swaspa",0.29057652,40,43
"ovenbi1",0.9996517,42,45
"easpho",0.42010546,55,58
"amegfi",0.99288684,80,83
"bkcchi",0.29144114,82,85
"reevir1",0.8756008,130,133
"veery",0.71178466,135,138
"whbnut",0.9778964,144,147
"woothr",0.26589897,161,164
"carchi",0.96949565,166,169
"yelwar",0.3593625,168,171
"amered",0.7179449,170,173
"sumtan",0.2762828,170,173
"tuftit",0.9759759,171,174
"balori",0.36633334,171,174
"amerob",0.3969424,172,175
"houspa",0.27960044,196,199
