"species_code","score","start_offset_sec","end_offset_sec"
"mouwar",0.31017798,12,15
"pilwoo",0.5762398,13,16
"brncre",0.2968583,19,22
"whtspa",0.9999648,28,31
"tenwar",0.27967995,50,53
"magwar",0.7727044,63,66
"herthr",0.67971635,70,73
"yerwar",0.40791804,77,80
"yelwar",0.95120484,90,93
"canwar",0.51836604,127,130
"naswar",0.9847446,131,134
"tuftit",0.41203436,131,134
"prawar",0.5128694,157,160
"swathr",0.9893386,177,180
"comyel",0.9961071,185,188
"brwhaw",0.28294054,188,191
"gockin",0.5922467,193,196
"bkcchi",0.92817056,215,218
"indbun",0.32189783,216,219
"chswar",0.9921584,217,220
"amerob",0.33265254,241,244
"winwre3",0.3381451,256,259
"ovenbi1",0.5621333,277,280
"reevir1",0.909666,302,305
