"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.847497,11,14
"norcar",0.9844225,12,15
"comgra",0.3779044,14,17
"brnthr",0.36306664,19,22
"yelwar",0.95267826,21,24
"rewbla",0.8631875,22,25
"chispa",0.6914862,25,28
"sonspa",0.99586195,29,32
"comyel",0.68347657,47,50
"reevir1",0.9852801,57,60
"dowwoo",0.6067642,57,60
"amered",0.32636645,61,64
"grycat",0.5704023,62,65
"bnhcow",0.9578102,63,66
"wilfly",0.9995756,76,79
"warvir",0.327602,77,80
"amegfi",0.6278589,81,84
"blujay",0.42989987,83,86
"yebcha",0.26680964,83,86
"tuftit",0.66807866,86,89
