"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.6018251,4,7
"herthr",0.49399415,4,7
"bkpwar",0.3821439,6,9
"gockin",0.95169103,12,15
"sonspa",0.3615343,14,17
"winwre3",0.8055236,29,32
"yerwar",0.7554906,32,35
"yelwar",0.3838171,38,41
"bkbwar",0.758041,50,53
"woothr",0.42201498,51,54
"scatan",0.40129822,52,55
"houspa",0.51284415,68,71
"canwar",0.4811374,74,77
"buhvir",0.99056166,85,88
"btnwar",0.8992524,85,88
"rebnut",0.99670696,91,94
"reevir1",0.73115146,91,94
"magwar",0.9997033,102,105
"bkcchi",0.6122814,115,118
"whtspa",0.8421658,118,121
"pinsis",0.31268668,141,144
"swathr",0.9921703,142,145
