"species_code","score","start_offset_sec","end_offset_sec"
"yelwar",0.53968847,0,3
"bnhcow",0.54583424,1,4
"marwre",0.885318,10,13
"eursta",0.28990495,17,20
"moudov",0.9932018,19,22
"normoc",0.4221241,20,23
"swaspa",0.67374325,28,31
"houwre",0.92735493,30,33
"dickci",0.25173438,33,36
"sonspa",0.9063576,40,43
"comgra",0.8511515,47,50
"rewbla",0.9979137,51,54
"sedwre1",0.99985594,66,69
"amegfi",0.34004676,70,73
"balori",0.38624766,71,74
"brnthr",0.28691694,71,74
"norcar",0.95916384,72,75
"amerob",0.99663305,79,82
"cedwax",0.63388073,80,83
"fiespa",0.545677,92,95
