"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.9993795,30,33
"eastow",0.274757,43,46
"eawpew",0.99442667,44,47
"reevir1",0.36182553,52,55
"magwar",0.25708392,57,60
"veery",0.5500355,94,97
"amerob",0.9576695,105,108
"woothr",0.69405174,116,119
"easpho",0.5892591,132,135
"acafly",0.49045402,132,135
"grycat",0.9998492,135,138
"houspa",0.3909845,137,140
"rewbla",0.80071294,147,150
"sonspa",0.9250902,157,160
"bkcchi",0.98744386,168,171
"norcar",0.8921558,173,176
"whbnut",0.2638077,173,176
