"species_code","score","start_offset_sec","end_offset_sec"
"swaspa",0.9993361,4,7
"winwre3",0.9979005,8,11
"reevir1",0.9987269,9,12
"sonspa",0.262291,9,12
"houfin",0.3180676,21,24
"rebnut",0.67608106,23,26
"herthr",0.98679286,32,35
"whtspa",0.52769357,35,38
"woothr",0.54579866,44,47
"btnwar",0.69788617,45,48
"ovenbi1",0.33857536,47,50
"amerob",0.64521503,55,58
"bkbwar",0.5802688,57,60
"bkcchi",0.7153441,62,65
"swathr",0.42980918,70,73
"brncre",0.968833,79,82
"robgro",0.8764001,80,83
"yelwar",0.3332685,80,83
"indbun",0.28906688,90,93
"comyel",0.51780415,93,96
"magwar",0.998892,105,108
