"species_code","score","start_offset_sec","end_offset_sec"
"easmea",0.50719905,0,3
"eursta",0.38912374,5,8
"comloo",0.33632487,6,9
"sonspa",0.9143714,23,26
"ribgul",0.8066905,25,28
"mallar3",0.5382748,27,30
"amegfi",0.32884517,32,35
"moudov",0.30761537,51,54
"osprey",0.8256575,52,55
"cedwax",0.63785356,52,55
"semsan",0.49943042,60,63
"bnhcow",0.62280595,71,74
"herthr",0.8535987,75,78
"cangoo",0.27089873,85,88
"dunlin",0.94850266,90,93
"rewbla",0.78151333,105,108
"norcar",0.26666558,106,109
"barswa",0.5145498,109,112
"easkin",0.8319953,116,119
