"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.8457761,1,4
"amegfi",0.88302034,7,10
"rewbla",0.9770977,15,18
"normoc",0.3079482,15,18
"houfin",0.25556272,32,35
"barswa",0.98792636,33,36
"warvir",0.31983536,43,46
"mallar3",0.8719831,44,47
"amecro",0.78584254,53,56
"norbob",0.46729448,56,59
"dowwoo",0.2842236,59,62
"moudov",0.999218,62,65
"amerob",0.9968663,62,65
"eastow",0.3452702,66,69
"comyel",0.99873626,72,75
"yebcha",0.9999532,75,78
"brnthr",0.30445305,84,87
"norcar",0.5713571,85,88
