"species_code","score","start_offset_sec","end_offset_sec"
"marwre",0.99998,34,37
"comyel",0.7733371,48,51
"carwre",0.28868657,48,51
"treswa",0.9791438,59,62
"cedwax",0.78023666,83,86
"norcar",0.60579103,131,134
"banswa",0.9912022,137,140
"rewbla",0.9774147,144,147
"whbnut",0.27077264,182,185
"mallar3",0.29954922,184,187
"houwre",0.25333533,220,223
"sancra",0.33593437,228,231
"yelwar",0.7484743,278,281
"daejun",0.36889473,309,312
"barswa",0.98818415,317,320
"vesspa",0.29277268,319,322
"chiswi",0.32539806,332,335
"sonspa",0.97083056,333,336
"amegfi",0.91985554,335,338
"warvir",0.6576824,338,341
"fiespa",0.31703606,376,379
"amerob",0.82939863,384,387
"bnhcow",0.6025997,385,388
"normoc",0.26400635,401,404
"comgal1",0.679829,425,428
"y00475",0.41908503,426,429
"swaspa",0.9925039,452,455
