"species_code","score","start_offset_sec","end_offset_sec"
"prowar",0.37658677,5,8
"chswar",0.33873966,5,8
"pinwar",0.95237464,7,10
"comyel",0.9974065,18,21
"chispa",0.9999132,26,29
"eawpew",0.98685145,35,38
"scatan",0.6681781,36,39
"reevir1",0.97373265,44,47
"carwre",0.65294904,44,47
"rebwoo",0.9867793,51,54
"sumtan",0.28716713,61,64
"woothr",0.98780495,64,67
"tuftit",0.9978757,74,77
"veery",0.40721852,83,86
"acafly",0.36255398,84,87
"easpho",0.36743835,93,96
"rewbla",0.48716378,95,98
"amerob",0.7538965,100,103
"grcfly",0.9998056,104,107
"amegfi",0.34298283,125,128
