"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.6551502,1,4
"barswa",0.39697516,3,6
"houspa",0.41663253,4,7
"amerob",0.9418598,5,8
"reevir1",0.25345108,8,11
"amecro",0.9974973,16,19
"wilfly",0.9983717,25,28
"swaspa",0.29786167,26,29
"norcar",0.9029165,28,31
"comyel",0.98678094,34,37
"rewbla",0.97231966,45,48
"amegfi",0.94721204,56,59
"bkcchi",0.9180544,64,67
"cedwax",0.7975189,72,75
"yerwar",0.30803025,73,76
"yelwar",0.99049735,76,79
"houfin",0.9324219,85,88
"carwre",0.67055976,86,89
"sonspa",0.9954764,89,92
"houwre",0.60980207,90,93
