"species_code","score","start_offset_sec","end_offset_sec"
"houspa",0.8778214,14,17
"blujay",0.9341597,16,19
"norfli",0.31893894,16,19
"houwre",0.9998184,17,20
"balori",0.25763738,43,46
"normoc",0.99897057,53,56
"norcar",0.9210126,65,68
"rehwoo",0.33312133,97,100
"amekes",0.99407846,110,113
"bkcchi",0.76522714,132,135
"reevir1",0.9847081,133,136
"eursta",0.2789803,134,137
"brwhaw",0.6803231,135,138
"killde",0.5481772,135,138
"easpho",0.97071224,140,143
"grycat",0.6334542,145,148
"chispa",0.99885994,147,150
"carwre",0.9549198,200,203
"houfin",0.9395589,231,234
"amerob",0.9868321,279,282
