"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.95307344,3,6
"indbun",0.7188243,10,13
"whevir",0.96625316,15,18
"easowl1",0.99926895,18,21
"norcar",0.99795455,30,33
"tuftit",0.27716473,30,33
"reevir1",0.9465365,36,39
"whtspa",0.43577993,36,39
"yebcha",0.38915393,41,44
"cedwax",0.99702406,42,45
"amerob",0.434537,43,46
"woothr",0.99877846,63,66
"fiespa",0.95067644,63,66
"swathr",0.4361772,71,74
"carwre",0.9988449,72,75
"dowwoo",0.84853977,73,76
"buggna",0.80120754,91,94
"comyel",0.5575505,98,101
"eastow",0.5920998,125,128
