"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9948745,1,4
"amered",0.9568612,26,29
"leafly",0.9986788,27,30
"tuftit",0.40878794,40,43
"balori",0.8208932,41,44
"daejun",0.9626721,80,83
"mouwar",0.99854183,108,111
"yelwar",0.59668434,126,129
"amerob",0.42077938,197,200
"indbun",0.4258778,240,243
"winwre3",0.9998142,270,273
"reevir1",0.9904198,301,304
"magwar",0.51432014,314,317
"acafly",0.59582824,367,370
"scatan",0.5348931,367,370
"buhvir",0.9990703,393,396
"ovenbi1",0.99960893,471,474
"veery",0.93439144,508,511
