"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.9799891,0,3
"graspa",0.81386906,1,4
"chispa",0.45898175,3,6
"amecro",0.32707074,16,19
"reevir1",0.97067785,21,24
"amegfi",0.9996472,27,30
"yelwar",0.9467798,33,36
"leafly",0.9980803,38,41
"daejun",0.37341174,40,43
"btnwar",0.2754114,44,47
"moudov",0.36348996,62,65
"houspa",0.39250156,71,74
"easmea",0.47855476,79,82
"sonspa",0.9884414,91,94
"robgro",0.37620056,95,98
"houwre",0.9912453,100,103
"bnhcow",0.9581019,103,106
"boboli",0.99990666,117,120
"henspa",0.8663655,122,125
"swaspa",0.948966,129,132
"rewbla",0.96158606,132,135
"clcspa",0.54637396,143,146
"savspa",0.9966164,176,179
"norcar",0.3412585,182,185
"vesspa",0.83274615,189,192
