"species_code","score","start_offset_sec","end_offset_sec"
"yebcha",0.44164926,4,7
"sonspa",0.8842206,69,72
"houwre",0.25816327,81,84
"yetvir",0.9995605,99,102
"treswa",0.648291,105,108
"swathr",0.35978755,160,163
"amegfi",0.99695563,171,174
"comyel",0.99746436,174,177
"ovenbi1",0.95778525,185,188
"moudov",0.78091496,185,188
"yebsap",0.68998337,197,200
"chswar",0.45026234,203,206
"blujay",0.5665135,205,208
"magwar",0.3706026,218,221
"hoowar",0.3993696,223,226
"orcori",0.28969687,269,272
"cerwar",0.25294954,282,285
"veery",0.9970957,318,321
"scatan",0.64040166,347,350
"tuftit",0.9915662,397,400
"eawpew",0.9993795,412,415
"balori",0.6682836,416,419
"rewbla",0.98987836,450,453
"bkcchi",0.91070706,450,453
"buwwar",0.9439486,460,463
"norpar",0.3517366,462,465
"reevir1",0.95635456,481,484
"amerob",0.482112,508,511
"norcar",0.6655786,509,512
"buhvir",0.80908227,519,522
"swaspa",0.3044846,605,608
"yelwar",0.9965392,606,609
"purfin",0.26996058,732,735
"cedwax",0.96771806,737,740
"grycat",0.90522194,744,747
