"species_code","score","start_offset_sec","end_offset_sec"
"savspa",0.9495096,12,15
"amecro",0.9862575,22,25
"killde",0.38707575,27,30
"purfin",0.8933958,43,46
"boboli",0.37578914,51,54
"norcar",0.40958634,70,73
"houfin",0.38635656,109,112
"sonspa",0.93110126,112,115
"magwar",0.34115332,143,146
"rewbla",0.97535896,152,155
"yebcha",0.31521305,201,204
"henspa",0.30540302,220,223
"comyel",0.89013183,227,230
"orcori",0.74788374,227,230
"reevir1",0.2752996,230,233
"balori",0.73134875,231,234
"amegfi",0.9986191,253,256
"tuftit",0.5933821,256,259
"chswar",0.8298636,257,260
"amerob",0.7245257,270,273
"indbun",0.3232894,287,290
"robgro",0.3667345,291,294
"brnthr",0.99995255,319,322
"eastow",0.95824915,337,340
"grycat",0.99205786,340,343
"yelwar",0.9856432,342,345
"normoc",0.8451129,367,370
"ovenbi1",0.45987955,384,387
"blujay",0.2911226,384,387
"fiespa",0.9859508,391,394
