"species_code","score","start_offset_sec","end_offset_sec"
"yerwar",0.26961428,34,37
"tuftit",0.29166943,78,81
"osprey",0.30469036,80,83
"bkcchi",0.86201936,85,88
"robgro",0.27516958,111,114
"amegfi",0.42600524,122,125
"woothr",0.34824264,133,136
"reevir1",0.4698112,138,141
"scatan",0.71151197,149,152
"louwat",0.3789532,151,154
"mouwar",0.9928968,180,183
"houwre",0.28705168,184,187
"indbun",0.991525,188,191
"btnwar",0.9740274,197,200
"eastow",0.6128868,213,216
"comyel",0.9958516,222,225
"ovenbi1",0.99975055,223,226
"btbwar",0.9673992,228,231
"blujay",0.9754702,237,240
