"species_code","score","start_offset_sec","end_offset_sec"
"btnwar",0.6088895,2,5
"norfli",0.9939761,3,6
"daejun",0.4291651,3,6
"moudov",0.665858,5,8
"yetvir",0.9562193,10,13
"sonspa",0.9418099,15,18
"norcar",0.29459292,15,18
"bkcchi",0.25475636,25,28
"grycat",0.65549433,38,41
"veery",0.57305366,43,46
"amecro",0.9278533,48,51
"blujay",0.9964727,49,52
"cedwax",0.9938081,53,56
"tuftit",0.30162016,57,60
"comyel",0.99277025,59,62
"rewbla",0.57642,63,66
"amerob",0.9998148,66,69
"woothr",0.34763756,72,75
"eawpew",0.29861376,75,78
"houwre",0.38382635,81,84
"ovenbi1",0.6521325,83,86
"yerwar",0.51508826,84,87
"carwre",0.8365024,86,89
