"species_code","score","start_offset_sec","end_offset_sec"
"bkcchi",0.49461797,1,4
"gockin",0.5871049,4,7
"ovenbi1",0.9987925,9,12
"norcar",0.2874487,13,16
"eastow",0.33281144,30,33
"chswar",0.44019532,40,43
"woothr",0.30879903,46,49
"eawpew",0.9999366,48,51
"tuftit",0.9992996,92,95
"cerwar",0.29647133,93,96
"carchi",0.561123,96,99
"reevir1",0.996365,98,101
"btbwar",0.9911101,99,102
"moudov",0.37553856,100,103
"canwar",0.9916426,122,125
"robgro",0.9480853,140,143
"blujay",0.4716616,187,190
"amered",0.96974295,198,201
"scatan",0.8550242,207,210
"buhvir",0.724504,210,213
"bnhcow",0.29780334,219,222
"amerob",0.4932772,236,239
"daejun",0.999593,272,275
"yebsap",0.38525933,280,283
"veery",0.9955119,285,288
