"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.25153756,16,19
"amered",0.99099886,18,21
"woothr",0.9822594,34,37
"carchi",0.9996239,36,39
"norfli",0.40999317,44,47
"reevir1",0.86331975,58,61
"blujay",0.77254224,88,91
"bkcchi",0.3321096,99,102
"rewbla",0.3968823,103,106
"buggna",0.63878214,109,112
"magwar",0.6238915,110,113
"bawwar",0.4538907,118,121
"tuftit",0.9807578,121,124
"ovenbi1",0.98934484,128,131
"acafly",0.9987359,143,146
"hoowar",0.33944795,144,147
"norpar",0.39884105,160,163
