"species_code","score","start_offset_sec","end_offset_sec"
"wesmea",0.26298684,3,6
"btnwar",0.36378795,5,8
"amered",0.9902917,7,10
"norcar",0.7439722,8,11
"yetvir",0.5577624,12,15
"sonspa",0.98301196,13,16
"chswar",0.773801,26,29
"acafly",0.6650555,28,31
"chispa",0.35676986,32,35
"yelwar",0.7022124,34,37
"amecro",0.38522276,35,38
"mouwar",0.99169016,39,42
"eastow",0.9953506,42,45
"whbnut",0.9816667,46,49
"indbun",0.5295275,47,50
"wiltur",0.71736866,48,51
"reevir1",0.8740171,68,71
"eawpew",0.45062748,77,80
