"species_code","score","start_offset_sec","end_offset_sec"
"redcro",0.99966115,3,6
"cedwax",0.9795794,4,7
"marwre",0.4928285,18,21
"houfin",0.26525408,59,62
"comyel",0.9992409,74,77
"amered",0.2901759,84,87
"yelwar",0.2613532,85,88
"blujay",0.4904785,97,100
"reshaw",0.8199111,105,108
"whtspa",0.41123497,108,111
"magwar",0.59947366,110,113
"grycat",0.7634947,111,114
"reevir1",0.72683233,112,115
"yebcha",0.35857183,124,127
"sonspa",0.48743176,156,159
"amerob",0.25974584,189,192
"ovenbi1",0.9631326,195,198
