"species_code","score","start_offset_sec","end_offset_sec"
"cerwar",0.9999102,0,3
"eawpew",0.26427555,11,14
"dowwoo",0.7592985,23,26
"pinwar",0.8709534,37,40
"acafly",0.47926933,44,47
"btnwar",0.7583089,73,76
"amerob",0.8100325,76,79
"btbwar",0.7290192,81,84
"robgro",0.8761301,93,96
"bkcchi",0.5268396,121,124
"reevir1",0.9953681,130,133
"hoowar",0.9929764,139,142
"comyel",0.33039558,140,143
"scatan",0.71416414,164,167
"tuftit",0.972203,166,169
"whbnut",0.29258627,171,174
"pilwoo",0.8929457,176,179
"eastow",0.28477263,176,179
"herthr",0.26138708,185,188
