"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.2834932,16,19
"buggna",0.9972065,17,20
"yetvir",0.9990575,60,63
"eastow",0.96621805,88,91
"amecro",0.9576868,88,91
"fiespa",0.39494514,102,105
"norcar",0.77797115,115,118
"sumtan",0.42377985,115,118
"carwre",0.62514734,133,136
"balori",0.42057925,141,144
"indbun",0.9856471,150,153
"moudov",0.7563739,156,159
"yelwar",0.4179149,181,184
"woothr",0.90695626,190,193
"prowar",0.954724,241,244
"whevir",0.57412887,250,253
"orcori",0.25156397,321,324
"grycat",0.99922854,349,352
