"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.69268286,1,4
"amewoo",0.25853205,1,4
"carwre",0.2521703,5,8
"norcar",0.9842668,12,15
"rewbla",0.8448598,35,38
"veery",0.301044,38,41
"woothr",0.9960625,39,42
"fiespa",0.9999655,46,49
"chwwid",0.2807143,57,60
"comyel",0.96149075,82,85
"indbun",0.98040754,89,92
"scatan",0.90727293,90,93
"yetwar",0.34150797,91,94
"houfin",0.373902,96,99
"norbob",0.8544489,107,110
"eawpew",0.80001897,125,128
"eastow",0.8258534,157,160
"easwpw1",0.99996936,245,248
