"species_code","score","start_offset_sec","end_offset_sec"
"norfli",0.9982501,4,7
"norcar",0.9848189,5,8
"houspa",0.4366483,9,12
"normoc",0.47159776,11,14
"balori",0.44954792,12,15
"reevir1",0.45352858,13,16
"grycat",0.36873743,13,16
"carwre",0.69663066,20,23
"houfin",0.2914633,21,24
"warvir",0.4739365,23,26
"easblu",0.32374382,23,26
"leabit",0.7852977,35,38
"amegfi",0.936741,37,40
"bkcchi",0.4174935,38,41
"whbnut",0.96547574,39,42
"cedwax",0.6379119,39,42
"houwre",0.91113573,40,43
"sonspa",0.83268166,42,45
"amerob",0.6607536,44,47
"orcori",0.3436002,45,48
