"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.9898937,0,3
"amecro",0.90782607,0,3
"whevir",0.9956818,13,16
"fiespa",0.9645832,13,16
"comyel",0.9941721,24,27
"rebwoo",0.2880936,52,55
"grycat",0.9999295,72,75
"amerob",0.34471244,99,102
"reevir1",0.35588667,101,104
"carwre",0.96017563,133,136
"moudov",0.99634653,134,137
"norcar",0.9913128,134,137
"balori",0.82695174,137,140
"eastow",0.7287088,140,143
"brnthr",0.25087014,150,153
"yebcha",0.59056216,186,189
"sonspa",0.39100373,192,195
"houwre",0.9886581,200,203
"blujay",0.4618962,202,205
"grbher3",0.4146528,277,280
