"species_code","score","start_offset_sec","end_offset_sec"
"easmea",0.29413834,11,14
"fiespa",0.6636753,12,15
"eastow",0.6725427,20,23
"grycat",0.26536113,20,23
"comyel",0.99524945,21,24
"amerob",0.98152524,24,27
"rewbla",0.77764904,24,27
"reevir1",0.44396958,38,41
"swaspa",0.99989986,43,46
"amegfi",0.75116485,83,86
"magwar",0.9756658,94,97
"aldfly",0.9998921,111,114
"cedwax",0.3450823,113,116
"amecro",0.85422134,114,117
"yetvir",0.4011593,116,119
"wilfly",0.9901689,120,123
"sonspa",0.99876636,130,133
"normoc",0.7534946,138,141
"indbun",0.46377096,139,142
