"species_code","score","start_offset_sec","end_offset_sec"
"graspa",0.95481265,33,36
"boboli",0.9955342,35,38
"sonspa",0.97588986,54,57
"moudov",0.9993433,62,65
"norcar",0.43523836,70,73
"purfin",0.30666813,102,105
"houfin",0.29383633,104,107
"savspa",0.6659189,105,108
"vesspa",0.9999477,107,110
"comyel",0.6448303,112,115
"amegfi",0.35511282,118,121
"swaspa",0.95957893,120,123
"norfli",0.34257585,123,126
"rewbla",0.7330434,130,133
"reevir1",0.96278656,138,141
"chswar",0.6003341,140,143
"amerob",0.6667681,151,154
"blugrb1",0.6857447,153,156
