"species_code","score","start_offset_sec","end_offset_sec"
"chswar",0.777751,1,4
"amegfi",0.86440325,2,5
"eastow",0.82713777,2,5
"leafly",0.984422,7,10
"yebsap",0.95703703,10,13
"dowwoo",0.29027203,11,14
"carwre",0.7088412,15,18
"wiltur",0.34835282,21,24
"norcar",0.303586,21,24
"btnwar",0.365603,29,32
"yelwar",0.88269365,32,35
"tuftit",0.31238282,32,35
"cedwax",0.72518706,38,41
"whevir",0.3777925,38,41
"scatan",0.98445743,41,44
"comyel",0.25484604,43,46
"grycat",0.632923,49,52
"blujay",0.25313097,52,55
"sonspa",0.998216,55,58
"reevir1",0.9574403,56,59
"chispa",0.7847578,58,61
"amerob",0.67198974,59,62
