"species_code","score","start_offset_sec","end_offset_sec"
"eastow",0.38228118,2,5
"rebwoo",0.99613583,23,26
"sposan",0.33103946,29,32
"acafly",0.74433196,56,59
"reevir1",0.9968913,60,63
"amerob",0.30382797,78,81
"woothr",0.82935107,82,85
"scatan",0.78965074,106,109
"buwwar",0.5986861,110,113
"amecro",0.37702692,123,126
"yebcuc",0.9817943,133,136
"eawpew",0.99998385,210,213
"rehwoo",0.5145862,222,225
"whbnut",0.9999076,238,241
"carwre",0.99546474,253,256
"carchi",0.92370725,284,287
"bkcchi",0.46102697,293,296
"norcar",0.7361526,351,354
