"species_code","score","start_offset_sec","end_offset_sec"
"yebsap",0.82595474,6,9
"haiwoo",0.570296,17,20
"comyel",0.88231254,22,25
"woothr",0.80347174,23,26
"hoowar",0.5768076,24,27
"ovenbi1",0.96629834,29,32
"eursta",0.6679733,79,82
"easblu",0.3446631,106,109
"yetvir",0.85917646,111,114
"veery",0.73639894,153,156
"reevir1",0.980001,158,161
"amerob",0.89831734,160,163
"yelwar",0.25615597,169,172
"chswar",0.9540248,189,192
"bnhcow",0.9998536,198,201
"tuftit",0.99683356,207,210
"amegfi",0.99784696,218,221
"indbun",0.2859846,219,222
"norcar",0.5053743,224,227
