"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.40411675,4,7
"sposan",0.51989067,31,34
"pibgre",0.89189905,70,73
"tuftit",0.9992934,78,81
"indbun",0.8330483,84,87
"bkcchi",0.26022813,89,92
"cangoo",0.25798142,112,115
"yetvir",0.43452647,137,140
"killde",0.7720088,147,150
"rewbla",0.59123117,147,150
"reshaw",0.9990855,154,157
"cedwax",0.7409285,163,166
"eastow",0.59172726,165,168
"amerob",0.6800498,168,171
"grycat",0.9737366,186,189
"leasan",0.7457241,195,198
"whbnut",0.8857653,207,210
"reevir1",0.99715084,213,216
"fiespa",0.28062233,233,236
"sonspa",0.92313784,242,245
